日期,实际收盘价,预测收盘价,实际涨跌幅(%),预测涨跌幅(%),误差,误差率(%)
2025-01-03,123.01,119.1307560836259,0.7370403734337838,-3.1536004522999,3.879243916374108,3.15
2025-01-06,125.49,123.02485182665104,2.0160962523372072,0.012073674214315544,2.4651481733489504,1.96
2025-01-07,128.35,133.00960140143872,2.279066061040713,3.6303867560878165,4.659601401438721,3.63
2025-01-08,124.22,121.49362974969407,-3.217763926762751,-2.1947917004555864,2.7263702503059335,2.19
2025-01-09,121.51,120.38580634462598,-2.181613266784732,-0.9251861207917376,1.1241936553740288,0.93
2025-01-10,113.13,108.98627370609255,-6.896551724137934,-3.66280057801418,4.143726293907449,3.66
2025-01-13,110.8,111.1709373197222,-2.059577477238572,-1.7316915763084888,0.3709373197222021,0.33
2025-01-14,114.35,119.54085077494823,3.203971119133575,4.539440992521408,5.190850774948231,4.54
2025-01-15,110.54,107.24197365123634,-3.3318758198513265,-2.9835592082175415,3.2980263487636705,2.98
2025-01-16,119.49,128.41959488962706,8.096616609372154,7.473089705939482,8.929594889627069,7.47
2025-01-17,116.9,119.58825647313441,-2.1675454012888062,2.2996205929293407,2.688256473134402,2.3
2025-01-20,119.16,115.79606307321644,1.9332763045337709,-0.9443429655975666,3.363936926783552,2.82
2025-01-21,119.56,119.95281154107664,0.33568311513931803,0.32854762552412553,0.3928115410766395,0.33
2025-01-22,132.0,133.64867045667654,10.404817664770816,1.248992770209514,1.648670456676541,1.25
2025-01-23,127.75,127.07293076356682,-3.2196969696969724,-0.5299954884017173,0.6770692364331836,0.53
2025-01-24,128.25,130.39479368958777,0.391389432485334,1.6723537540645306,2.1447936895877717,1.67
2025-01-27,114.82,128.91864461687916,-10.471734892787532,0.521360325051988,14.09864461687917,12.28
2025-02-05,98.25,114.49759893948718,-14.431283748475865,-0.28078824291310406,16.247598939487176,16.54
2025-02-06,101.0,103.75355242490008,2.7989821882951738,2.7262895296040264,2.7535524249000787,2.73
2025-02-07,107.78,112.8545196248949,6.712871287128719,4.708220101034418,5.074519624894904,4.71
2025-02-10,110.62,109.31474725104904,2.6349972165522484,1.4239629347272584,1.3052527489509629,1.18
2025-02-11,111.5,112.68521885047078,0.7955161815223155,1.0629765475074306,1.1852188504707755,1.06
2025-02-12,111.9,114.38819516333548,0.35874439461884844,2.2235881709879046,2.488195163335476,2.22
2025-02-13,108.12,105.88065710809201,-3.3780160857908803,-2.0711643469367313,2.239342891907995,2.07
2025-02-14,107.43,108.32329182617524,-0.6381798002219718,0.8315105893839958,0.8932918261752292,0.83
2025-02-17,115.56,107.62841394903823,7.56771851438145,0.18469137953850906,7.931586050961769,6.86
2025-02-18,113.59,112.13162644638285,-1.7047421253028716,-1.283892555345665,1.4583735536171503,1.28
